"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"69E05" 0.00914802758319213 0.0495939318611117 4.94815521963453 3.15442863856416e-05 0.00539258202285785 0.165495894911823
"26N10" 0.0137958543897611 0.0722981215462437 4.94728847242265 3.16193199698491e-05 0.00539258202285785 0.163121524273102
"66A14" -0.00848158800087042 0.042084876105953 -4.93932187971771 3.23173921366775e-05 0.0054794043872438 0.141299173157913
"90M03" 0.0298363864208676 0.0925642740606267 4.93387866760983 3.2803191372101e-05 0.00549937395268167 0.126390383611398
"91D06" 0.00874762656764719 0.011347053615704 4.93303642755424 3.28790094802531e-05 0.00549937395268167 0.12408361973046
"58L18" -0.00572987930060607 0.025516044044745 -4.93040985848488 3.31165787869654e-05 0.00549937395268167 0.116890040861358
"20D21" -0.0225240641092448 0.122195686152246 -4.92939196638372 3.32091062199109e-05 0.00549937395268167 0.114102339489982
"57A14" 0.0067108046791818 0.0124343401483684 4.92748039303541 3.33835689880997e-05 0.00549937395268167 0.108867226837194
"27P21" 0.0198169480958218 0.0602973980396986 4.9238765944382 3.37149704539301e-05 0.00552258835237737 0.0989981236581272
"79H04" 0.0144327635333124 0.0567535142863918 4.92156167053582 3.39295805985356e-05 0.00552412076603802 0.0926589222028831
"01C06" -0.0167868742933864 0.0433130349133839 -4.91885222415112 3.4182500432987e-05 0.00552412076603802 0.0852396409102774
"87H16" -0.00350624363819397 0.00774834187649585 -4.91764365043722 3.4295924460623e-05 0.00552412076603802 0.081930300601508
"45K09" -0.00417660051617244 0.00658687837839135 -4.91227109373203 3.48047054079275e-05 0.00557509847454167 0.0672198059438109
"66A19" -0.00332438042001888 0.00628864161383315 -4.90890618463602 3.51271961197925e-05 0.00557801666143102 0.0580070387729581
"02N18" -0.00453221105407492 0.0146519721708653 -4.90621426957524 3.53873358153717e-05 0.00557801666143102 0.0506372093948855
"90C04" 0.024491440783111 0.0783043514927322 4.90514735098043 3.54909719008888e-05 0.00557801666143102 0.047716324476065
"92F23" 0.0161416670697936 0.0463451591270112 4.89629242278999 3.63628887772064e-05 0.00557801666143102 0.0234762639060815
"63A04" 0.0151260261517817 0.058302390387371 4.89344376963265 3.66479111235814e-05 0.00557801666143102 0.0156789136031428
"71L04" 0.0130274641516818 0.0290761009507974 4.89293494529258 3.66990560242722e-05 0.00557801666143102 0.0142861949202651
"83P07" 0.0101410982846768 0.0151293592723746 4.89024180682213 3.69709488573236e-05 0.00557801666143102 0.00691491761066487
"63E23" 0.06215483734202 0.131927308263004 4.88814772572036 3.71837521049465e-05 0.00557801666143102 0.00118352246912146
"70C12" 0.0176913473515151 0.0852124367426338 4.88705187985448 3.72956006112171e-05 0.00557801666143102 -0.0018156731764094
"62M09" 0.0240469113795006 0.0412365635514782 4.88678994855109 3.7322384592965e-05 0.00557801666143102 -0.00253253888142524
"45C22" -0.00346329839839394 0.00970676760580052 -4.8849549745048 3.75105607787202e-05 0.00557801666143102 -0.00755449254458895
"18N09" -0.00928242448911784 0.0305885249144302 -4.88111101212607 3.79078358069877e-05 0.00557801666143102 -0.0180741389801522
"37B22" 0.0443164999639393 0.127641157663745 4.88105733100172 3.79134134231863e-05 0.00557801666143102 -0.0182210415174122
"52E11" 0.00561505831381698 0.0106013451542454 4.88044490586471 3.79771041239232e-05 0.00557801666143102 -0.0198969806589648
"11B01" 0.102598819527028 0.106235044263886 4.88004225782873 3.80190367391587e-05 0.00557801666143102 -0.0209988423214753
"21D14" -0.0039390927384899 0.0188532976796585 -4.8797823410762 3.80461295745576e-05 0.00557801666143102 -0.0217101103874686
"61A20" 0.134936021725 0.221432093617634 4.8788065294357 3.81480170550675e-05 0.00557801666143102 -0.024380412860566
"66F21" -0.00489732909848485 0.025085067964424 -4.8774893847997 3.82859764641387e-05 0.00557801666143102 -0.0279847003379405
"06J22" -0.007986684728899 0.0267175107361524 -4.87381053907106 3.86739485921769e-05 0.00560636895766493 -0.0380512095679073
"87E23" 0.0137219215075496 0.0611563595643128 4.86935874641045 3.91486900057494e-05 0.00564098113610656 -0.0502318933510111
"66P24" -0.00437202088958923 0.0178493098535011 -4.86732234188737 3.93677888586802e-05 0.00564098113610656 -0.0558034451546501
"18B09" -0.0152893781398743 0.0557771379096951 -4.86613222192348 3.94964015669172e-05 0.00564098113610656 -0.0590594911830138
"45D11" -0.0044896425691994 0.0148256428857683 -4.86411052622158 3.97158426583797e-05 0.0056445167950706 -0.0645904860933708
"90A12" 0.034458828059606 0.113046652961523 4.85915356089685 4.02590526877647e-05 0.00565686281330907 -0.0781510074136182
"04O18" -0.00567803882851937 0.0191504006344518 -4.85865704678139 4.03138703738646e-05 0.00565686281330907 -0.0795092298393918
"22C12" 0.0330903611509132 0.0840025630900434 4.85732586711502 4.04612074227047e-05 0.00565686281330907 -0.0831506334949417
"34E04" 0.021987266325899 0.04534866734199 4.85583257996567 4.06271267193865e-05 0.00565686281330907 -0.0872353733052691
