"groupCD" "groupUC" "AveExpr" "F" "P.Value" "adj.P.Val"
"56B05" 0.00859366676488871 0.00567479521202864 0.0123841239819548 15.8614404889384 2.43811418398047e-05 0.00307100017245962
"18N05" -0.0174510038849439 -0.0125437545689347 0.0297638180705968 15.8482914596493 2.45323613871595e-05 0.00307100017245962
"01M20" -0.0280354995497112 -0.0258236809535473 0.0573702195604279 15.8438229692796 2.45839794099419e-05 0.00307100017245962
"56E06" -0.00407229820934758 -0.00497950068523882 0.0142553640525426 15.8407576559222 2.46194558148575e-05 0.00307100017245962
"07N22" -0.00411370174657528 -0.00353456273798533 0.334961946537078 15.8372127660308 2.46605509836115e-05 0.00307100017245962
"18C02" -0.0190424148259199 -0.0162242677441105 0.0661454455841462 15.8358300162607 2.46766008265501e-05 0.00307100017245962
"30J15" -0.00523380881994951 -0.00419465983236617 0.026687168362424 15.8354556514635 2.46809480751561e-05 0.00307100017245962
"51A22" -0.00631402536563133 -0.00707761087087206 0.0212995594770364 15.8180804095414 2.48836204503868e-05 0.00307100017245962
"01D07" -0.0189541871256337 -0.0146776628275437 0.0748013504387245 15.8094098262996 2.49854239553707e-05 0.00307100017245962
"63H06" 0.021657763431579 0.0208545404743535 0.0262930242284487 15.808373501521 2.49976215190036e-05 0.00307100017245962
"44L11" -0.0357860288490908 -0.0256962203567575 0.0285350250485474 15.7760008104521 2.53818783734517e-05 0.00308755135222962
"69F10" 0.00688267429545455 0.00723634274826936 0.0160741013073107 15.7590251895613 2.55858996023462e-05 0.00308755135222962
"45L15" -0.00539076582150769 -0.00373409961186629 0.0341149307137317 15.7587518336221 2.55891992611855e-05 0.00308755135222962
"45D06" -0.00432656043939729 -0.00279426549401513 0.0226416003295042 15.7575925417902 2.56031980511186e-05 0.00308755135222962
"06J22" -0.00796317302249159 -0.007986684728899 0.0717724265126667 15.7524981712637 2.56648113643755e-05 0.00308755135222962
"18A10" -0.0187254031963006 -0.0122066807489758 0.0701381857201892 15.7167504283248 2.61016510351483e-05 0.00312712879529775
"30C24" -0.00833885688853535 -0.00645141953659092 0.0248756724632542 15.6790229116148 2.65713347548385e-05 0.0031624237439834
"82I14" 0.0100239036110245 0.0121700160683143 0.0323029744483036 15.675599228339 2.66144032536112e-05 0.0031624237439834
"25J20" 0.0144520270257321 0.0171383654191609 0.0327518918366277 15.6310254313535 2.71819979746073e-05 0.00321668435623588
"01L24" -0.0366233128366397 -0.0306270148262523 0.0441507568456956 15.6156823396191 2.73803622934786e-05 0.00321928021849096
"01I17" -0.014807759830607 -0.0124127043260329 0.0348945849687308 15.6121686785875 2.74260067591235e-05 0.00321928021849096
"66A19" -0.00322771023397641 -0.00332438042001888 0.021865736306819 15.5955376376986 2.76431620526129e-05 0.00323168627980406
"01H23" -0.031931711179813 -0.0232448839922648 0.0474822463266952 15.565263445917 2.80432007682664e-05 0.00326528722841103
"01F22" -0.0149550286034718 -0.0133008405474882 0.0448310041816369 15.5209265861683 2.86402914528908e-05 0.00331753024038538
"87I17" -0.00474275453444443 -0.0034766013438611 0.00914089879300995 15.5150294931405 2.87207288082203e-05 0.00331753024038538
"67M11" 0.0165630367035117 0.0166760197388778 0.0332319771486506 15.5008530953239 2.89150889745206e-05 0.00332672688348522
"18L02" -0.0119269388850515 -0.010159466716533 0.0277307027068067 15.4478308379199 2.96546131538412e-05 0.00336438035067529
"45C22" -0.00336261986143098 -0.00346329839839394 0.0287430208850783 15.4438516653126 2.97109237687807e-05 0.00336438035067529
"87J02" -0.0269848822164981 -0.0162288334057574 0.0201189801321277 15.4364946472706 2.98153372563889e-05 0.00336438035067529
"18D06" -0.043315415454882 -0.0304360199696969 0.0382800518122508 15.4364665481716 2.98157368016516e-05 0.00336438035067529
"01L22" -0.02335305956291 -0.0183470260512858 0.0440096207131789 15.4121013483924 3.01643571613511e-05 0.00336438035067529
"06H23" -0.0128300481317448 -0.0113173932437448 0.0491246338065841 15.4003630061019 3.03338668853092e-05 0.00336438035067529
"89A04" 0.0198643071385501 0.0240514984207106 0.0154496956123627 15.3978451334666 3.03703594183895e-05 0.00336438035067529
"01F24" -0.0437562715299147 -0.0323561711619906 0.0498208933397661 15.3972868308761 3.03784574880135e-05 0.00336438035067529
"53J14" 0.00454803566765996 -4.21926293264833e-06 0.026090371367103 15.3970442842452 3.03819762999296e-05 0.00336438035067529
"24G20" 0.0138696917635185 0.0183657432282908 0.0341670561807326 15.3928425136182 3.04430039803312e-05 0.00336438035067529
"93L20" 0.0692626633422849 0.119400120294646 0.00930552799518742 15.3858687524116 3.05445828020862e-05 0.00336438035067529
"01D23" -0.0268580485049826 -0.0177179716921444 0.182368159734856 15.3796919022599 3.06348571233842e-05 0.00336438035067529
"24A01" 0.00530517804693978 0.00892667705136364 0.031244536193745 15.3477544989153 3.11062014977354e-05 0.00339689910852844
"88F15" -0.0311949852864983 -0.0202364758977574 0.00750175712404258 15.3398089350754 3.12246677733711e-05 0.00339689910852844
"49F18" 0.0104089934143996 0.00558800799909092 0.0328992091430536 15.3359451979138 3.12824496249816e-05 0.00339689910852844
"90N15" 0.00478551860595679 0.00583463752898677 0.0270746810880704 15.3053639399062 3.17438504409522e-05 0.00340721248083236
"66P19" -0.00411460205553178 -0.00422226027307925 0.0195799487066215 15.3020181276381 3.17947716720424e-05 0.00340721248083236
"01H22" -0.0220074886808368 -0.0160390032556516 0.0510825756478666 15.2942715904863 3.19130053468768e-05 0.00340721248083236
"19A20" 0.0311447332320633 0.0422546243497297 0.0557103261558092 15.2914069377983 3.19568470989888e-05 0.00340721248083236
"08B23" -0.00580296859603534 -0.00588050663114645 0.0460917810792295 15.2908734475761 3.1965018962729e-05 0.00340721248083236
"18C07" -0.0230476154569725 -0.0170469159384681 0.0432107096039229 15.2583796503326 3.2466994948757e-05 0.00344240936745501
"26F15" 0.0146241819080422 0.0174664840142695 0.0275552038309055 15.2533533107961 3.25453947491385e-05 0.00344240936745501
"18K12" -0.0132813594622702 -0.0109193088413443 0.0177416447422705 15.2465765447437 3.26514184820518e-05 0.00344240936745501
"18A18" -0.0218462350292582 -0.0147744229549249 0.230447759514856 15.2284681260896 3.29365471571047e-05 0.00345654765560893
"01D06" -0.0182436019033904 -0.0147033663523636 0.0762016500261715 15.2201350248202 3.30686521080997e-05 0.00345654765560893
"58I20" 0.0295504778699243 0.0157238627330087 0.0280986520404209 15.2154495007349 3.31431810526432e-05 0.00345654765560893
"30D14" -0.0062943820675421 -0.00454442794420875 0.069186133541005 15.2020114205176 3.33579296675874e-05 0.00346647474857477
"91K15" 0.00633253469101012 0.00975882610193603 0.00727480018129876 15.1801191272072 3.37109797646747e-05 0.00348801202631474
"47P02" 0.0341815635186206 0.0258968086767158 0.0357310805019672 15.174281618215 3.38057937914131e-05 0.00348801202631474
"26L20" 0.0148836165082543 0.00704188108225484 0.0337734341666339 15.1598173002352 3.40419590753215e-05 0.00349992382791063
"45D11" -0.00430705061055919 -0.0044896425691994 0.0374053917932863 15.1509462995033 3.41876735494323e-05 0.00350248487356428
"53L03" -0.00513187893622149 -0.00682310736481821 0.0348070844889138 15.1371266905095 3.44160061269841e-05 0.00351346220295651
"83I16" 0.00815235621791247 0.0112383753962868 0.0208288773700783 15.113898272286 3.48034825230702e-05 0.00352902076911646
"01A09" -0.0198934550010101 -0.0169420568774545 0.0619034179643992 15.1129851809873 3.48188090525933e-05 0.00352902076911646
"17M13" 0.00910157935775158 0.0062682271306734 0.0966910907409053 15.096422853667 3.50980714478621e-05 0.00352902076911646
"67B05" 0.012891050756069 0.0181716050599386 0.0132086300358292 15.0920708886627 3.51718485716297e-05 0.00352902076911646
"01O18" -0.0185052980521549 -0.0174925139841179 0.0686287386529893 15.0889063831994 3.52255994628146e-05 0.00352902076911646
"18H05" -0.0186641006805531 -0.0150664270644883 0.0329506497604346 15.0744761846001 3.54718221970928e-05 0.00352902076911646
"54K03" 0.00787821889466064 0.00646588233525999 0.02713688884489 15.0729292770139 3.54983262988637e-05 0.00352902076911646
"07G23" -0.00647921169223718 -0.00464186084219194 0.0491739968013499 15.0703732013738 3.55421675777603e-05 0.00352902076911646
"87E08" -0.0045346140131285 -0.00458144820654209 0.0199140409312811 15.0461273904755 3.59609224908404e-05 0.00354216957957767
"68H16" 0.00441268681944673 0.00429860408305194 0.02193529976064 15.03821309785 3.60987535207696e-05 0.00354216957957767
"01M16" -0.0157100412060708 -0.0138700977837766 0.0815238251548476 15.0339386541903 3.61734301409929e-05 0.00354216957957767
"06L23" -0.0113671279678286 -0.011148400269841 0.409082731893522 15.033872461778 3.61745878549311e-05 0.00354216957957767
"83J07" 0.0236100106449687 0.0491980757415613 0.0193691054702542 15.0239280912616 3.63489678478361e-05 0.00354216957957767
"01J20" -0.0280978743626011 -0.0217147239824371 0.0616045709996087 15.0205940140817 3.64076340742298e-05 0.00354216957957767
"90E23" 0.0181146156205891 0.0245368685351512 0.0124280353418499 15.0105851857803 3.65843588339991e-05 0.00354745924974628
"01B17" -0.0174458499479574 -0.0151093283369697 0.0769791978470641 14.9971077614882 3.68237812074516e-05 0.00355877296182548
"18P15" -0.0415281413143224 -0.027226135918199 0.0258769498970351 14.986299548386 3.7016998383524e-05 0.00356556091074256
"94J09" -0.0324554878339104 -0.0194519861138788 0.00539335765907212 14.974584476246 3.72276543859706e-05 0.00357397809143194
"62E20" 0.012117321261967 0.0150721955413969 0.0162249475130161 14.9657850526405 3.73867265952832e-05 0.00357740384216847
"71D01" 0.0303325566665327 0.0392473450447259 0.0164253126832481 14.9552290109697 3.75785153058667e-05 0.00358392728375985
"18J03" -0.0193389222357902 -0.0138037667472189 0.0290760949346669 14.948435622637 3.77024989019443e-05 0.00358396246119367
"06J19" -0.00437598086520924 -0.0052531223864685 0.0769922623728912 14.9230234239795 3.81701866034243e-05 0.0036165628110885
"36H17" -0.00480209976971099 -0.00454097466660606 0.236826566668189 14.8740700763874 3.90887336673907e-05 0.00368222286640028
"87E15" -0.0045522924415853 -0.00432260023565319 0.0132882629122132 14.8712863882339 3.91416725526564e-05 0.00368222286640028
"60L19" -0.0100488915761946 -0.0116218078352663 0.0202464862649672 14.8659070376737 3.92441922435652e-05 0.00368222286640028
"55D10" 0.0225027011770588 0.0174115910004563 0.0272856541264487 14.8547906903258 3.94569600236575e-05 0.0036826854079978
"89B23" 0.00200541987315283 0.00598456201708742 0.00946817750467971 14.8523853138766 3.950316151786e-05 0.0036826854079978
"54K14" 0.0292487788087542 0.0224670595409497 0.0176478996337172 14.833562388781 3.9866711703962e-05 0.0036996280960211
"01J22" -0.0298614851539192 -0.0228246929710691 0.0636101847226735 14.8297845045671 3.99401094765842e-05 0.0036996280960211
"18F01" -0.00799331944838384 -0.00707101904653198 0.0355769284732882 14.8213222099951 4.01050429759827e-05 0.00370307487580467
"18L04" -0.0230548140790716 -0.0170508458274474 0.235314183381522 14.7994156021313 4.05354095677425e-05 0.00371494565487184
"06M18" -0.00587305247725775 -0.00689461880052523 0.046589945714812 14.7933194348552 4.06560497661393e-05 0.00371494565487184
"62J09" -0.0366442871487279 -0.0295282465275757 0.0216600974248314 14.7854232421208 4.08128835543077e-05 0.00371494565487184
"36F21" -0.0296550752163633 -0.0164581247991782 0.0235489665013517 14.7814387142442 4.08922699295953e-05 0.00371494565487184
"18H02" -0.0141957924615536 -0.00904882212348484 0.0338552550413789 14.7786745663189 4.09474390255759e-05 0.00371494565487184
"18P11" -0.0259057617452775 -0.0180250500768035 0.0400459294484116 14.773990060781 4.10411182853261e-05 0.00371494565487184
"01E08" -0.0134542714802694 -0.0102218470314545 0.0433611599314989 14.7673683104235 4.11739297262159e-05 0.00371494565487184
"45C09" -0.00931078108827792 -0.00689016226050014 0.0411645229907101 14.7583114066442 4.13563285571618e-05 0.00371494565487184
"47H02" 0.0421686225195284 0.0331874731352321 0.0376550130050906 14.756802615281 4.13867984176733e-05 0.00371494565487184
"18L15" -0.0150901439840404 -0.0103393583132997 0.02827615527264 14.7194456786984 4.21489366643898e-05 0.00377167938490942
"21O10" 0.0101062417909754 0.0187898185656111 0.0241267961159385 14.6946166711111 4.26637931947598e-05 0.00379345261070636
"63A04" 0.0137746846094501 0.0151260261517817 0.0282427728856189 14.6911330551592 4.27365669304075e-05 0.00379345261070636
"47P16" 0.0207638984271949 0.0155386369248082 0.0287919928760413 14.6888288366666 4.2784775763149e-05 0.00379345261070636
"09J24" -0.00593962940886362 -0.00621362464749324 0.0579831201422347 14.6689516582498 4.32030724179766e-05 0.00381886182504389
"06I20" -0.00310274743483017 -0.0057642216746782 0.0748513900849847 14.6613891801979 4.33633661167424e-05 0.00382138016359487
"29L20" 0.00798079944824917 0.00384727535587879 0.0302233158119672 14.6536047863739 4.35290290271071e-05 0.00382435496540277
"01D05" -0.0219109027489663 -0.0176323201657941 0.0402997399532295 14.6329792333886 4.39712561831153e-05 0.00384919429775491
"13B11" 0.009049046879899 0.0042711274718249 0.0469589526200712 14.6106274510517 4.44559335917143e-05 0.00384919429775491
"93G23" 0.0112766733649813 0.0102024343627879 0.00597049971316957 14.607147812921 4.45318995901086e-05 0.00384919429775491
"56G24" 0.0133178808327673 0.00198387699484849 0.0214453936727697 14.6071099139047 4.45327277505198e-05 0.00384919429775491
"47C13" 0.0232492125484705 0.0267264917688778 0.0275765806813746 14.6061954275239 4.45527158943425e-05 0.00384919429775491
"69M08" -0.02799354357734 -0.0221167597926364 0.0443869596449632 14.6036533560182 4.46083290465163e-05 0.00384919429775491
"91C06" 0.0196757547186312 0.0229250349967841 0.00906722199159241 14.5958774334772 4.47789057403117e-05 0.00385096111980866
"02A03" -0.0114812524587617 -0.00974556834872054 0.0589783617470613 14.5906281168905 4.48944524021428e-05 0.00385096111980866
"18C19" -0.0276594489655228 -0.0161029410784667 0.0382425816239641 14.5742771193321 4.52564177103446e-05 0.00386377271683797
"31O17" -0.00533667756291901 -0.00541163407748881 0.030237525894778 14.5718532333321 4.53103412452974e-05 0.00386377271683797
"57A14" 0.00592506573556866 0.0067108046791818 0.0205553139123869 14.5554161433369 4.56778332704405e-05 0.00388368744870933
"50G05" 0.0124090429987205 0.00727815599131312 0.0289545373981524 14.5443250562179 4.59276051123135e-05 0.00389350600883423
"61G13" -1.16358342646488 -1.22008540315403 0.014189489176618 14.5341102132394 4.61589382219638e-05 0.00390170873431311
"01D19" -0.0204849181340895 -0.0175494516732309 0.0463452058936339 14.5142834820071 4.66115191826157e-05 0.0039285109757604
"12E20" 0.0120247712631313 0.00844044719453326 0.0556408261181311 14.4966895333676 4.70171140281797e-05 0.00393177429754352
"01O24" -0.0243633152318325 -0.0186893461940019 0.046629689971847 14.4832687715377 4.73290451200794e-05 0.00393177429754352
"66C18" -0.0315391443535774 -0.0233191125691515 0.0240623278798561 14.4825767768681 4.7345188731407e-05 0.00393177429754352
"03C06" -0.00507117647761317 -0.0047272699882857 0.649767063623745 14.4817256047321 4.73650538985918e-05 0.00393177429754352
"54E02" 0.0163848120160187 0.0170780597050695 0.0180153245238375 14.478701796289 4.74356975805466e-05 0.00393177429754352
"18G06" -0.0172107413263225 -0.0138971080418304 0.3623296197993 14.477495753009 4.74639052233378e-05 0.00393177429754352
"18E01" -0.0113814807972391 -0.00758399874962 0.027717920292099 14.4558015658682 4.79743815637632e-05 0.00395988504903891
"88L12" -0.00603270953242423 -0.00606392883890571 0.00606934292255934 14.4514949557109 4.80764162819197e-05 0.00395988504903891
"93I06" 0.0228253993672246 0.0281581638197702 0.0139812620654716 14.4408954033027 4.8328538414127e-05 0.00396937482787758
"52C08" 0.00750165427625475 0.00948866592678355 0.0241596139560166 14.4300345617645 4.85883451385911e-05 0.00397944036893551
"47L02" 0.0333734993491969 0.0225963918444825 0.117732384547522 14.4067304965475 4.91508737170751e-05 0.00401417262444834
"01B09" -0.028412663639139 -0.0215743753621444 0.0568176104511957 14.397483905652 4.93760033030648e-05 0.00402123163979145
"12K09" 0.020902405815042 0.0333333722768938 0.0477791846726266 14.389897491728 4.95615368658546e-05 0.00402503540154544
"17C08" 0.00547250446346773 0.0400716573760604 0.592214851664523 14.3711842579054 5.00223883689852e-05 0.00404399138885697
"26A17" 0.014610538588495 0.0194610195948678 0.224944261195078 14.3678718536001 5.01044401163794e-05 0.00404399138885697
"65A04" -0.00650563904635989 -0.00496373959478786 0.0172638656484667 14.359196418806 5.03200237408917e-05 0.00404399138885697
"01O17" -0.0193377453959596 -0.0182214068708485 0.0452209232434962 14.3525605102317 5.04855959125533e-05 0.00404399138885697
"45O05" -0.00417551935262346 -0.00367034012715742 0.0512316569825187 14.3522900633017 5.04923561813619e-05 0.00404399138885697
"01E24" -0.0413462176514164 -0.0278827316425846 0.0470539213262366 14.3453358075555 5.06665227452171e-05 0.00404676169132804
"87I02" -0.00380140502984474 -0.00287341125776346 0.0175918555186427 14.328028725926 5.1102771197801e-05 0.00407039188279628
"87J07" -0.00754855923942762 -0.00629888551216835 0.767028757933498 14.3151215862262 5.14307314955607e-05 0.00408529095411176
"01I05" -0.0194848958727864 -0.017685826700453 0.0446555660961594 14.2989819166314 5.1844003085661e-05 0.00409950781569014
"01C24" -0.0412838518839367 -0.0285529608959072 0.126460232050905 14.2970968303349 5.18925039960777e-05 0.00409950781569014
"21A17" -0.00640675626126824 -0.00515287959684848 0.0237417078776215 14.2710565004209 5.25674846012523e-05 0.00412079738813966
"18C18" -0.0205587595486145 -0.0158782525847311 0.0594980631878857 14.2686287474767 5.26308908954482e-05 0.00412079738813966
"01F21" -0.0157006239412058 -0.0123967090011934 0.0488620383315632 14.2656127373756 5.2709774978144e-05 0.00412079738813966
"87C20" -0.00473411717971138 -0.00352911772600769 0.124050946811886 14.2648205648607 5.27305153312804e-05 0.00412079738813966
"12L15" 0.00502669023008977 0.00150162487885521 0.0484907136465558 14.245602156214 5.32363719865485e-05 0.00414914551883333
"56K09" 0.0103889292694144 0.00648826484840912 0.0187711767727666 14.2267655375646 5.37372262130612e-05 0.00417695281392838
"01K17" -0.0208746750981193 -0.0199629007804394 0.049813104389953 14.219690698578 5.39266436036484e-05 0.00417861792907387
"14E15" 0.0063257703143771 0.00362685997919191 0.0610043096029045 14.2152129202774 5.40468983341738e-05 0.00417861792907387
"66N17" -0.00510541305353534 -0.00433471997156313 0.0403980098622617 14.1896499784548 5.4738937073776e-05 0.00422086702813827
"66J11" -0.00618124451177971 -0.00655233719940931 0.0264117417806215 14.1760098061706 5.51120811078002e-05 0.00422726447316375
"18M15" -0.0143269901110506 -0.00805295564235651 0.0265804380988561 14.1759577946102 5.51135091524126e-05 0.00422726447316375
"18I04" -0.0159726372809872 -0.00859589789443168 0.0290475355286832 14.1657909256014 5.53934161884739e-05 0.00423752326003278
"66N21" -0.00634991040449588 -0.00574741871987036 0.0202931420879765 14.1592713369309 5.55737098580372e-05 0.00424012781556335
"92M05" 0.0154143631508499 0.0142244036709505 0.016435305798066 14.1511894610705 5.57980801850754e-05 0.00424607280526481
"36J08" -0.00531304265939396 -0.00345397641906061 0.0060317577628693 14.1454571473235 5.59578096318772e-05 0.00424708056192936
"47P09" 0.0267686375706784 0.0216883737247789 0.0453458367647339 14.1202682892994 5.66655175191932e-05 0.0042813907613396
"83A16" 0.0122306343771044 0.0198072607468979 0.0389020884115836 14.1188656645385 5.67052065103441e-05 0.0042813907613396
"59F22" 0.0137705556326624 0.00966004874056356 0.0270984972569672 14.0968225657527 5.73328693848516e-05 0.00431753735603897
"18E14" -0.0199380730150842 -0.0147164858493902 0.0242568638510906 14.0902560393791 5.75212823503219e-05 0.00432050398752042
"94N13" -0.0251027360121211 -0.0174735890996767 0.0108824962058102 14.0599830095911 5.83985218115972e-05 0.00435177900056963
"44D01" 0.00932948212097644 0.0201983721591033 0.0183401532538931 14.0568426305814 5.84903393880336e-05 0.00435177900056963
"63N17" 0.00604587532134708 0.00470798952786149 0.0301560107408437 14.0552445656214 5.85371225412541e-05 0.00435177900056963
"63P23" -0.00749375138406566 -0.00613323082426009 0.0164452691030752 14.0552127493446 5.85380543656108e-05 0.00435177900056963
"65B17" 0.0185222563040068 0.0236511366614142 0.0174058504636859 14.0204253138607 5.95664655049937e-05 0.00439233312367374
"60O15" 0.0166144852208391 0.00764644456234656 0.049279833943728 14.0175640643694 5.96519089065154e-05 0.00439233312367374
"01K19" -0.0235902246293256 -0.0196891453619552 0.0460318063005104 14.0118474450637 5.98230135211754e-05 0.00439233312367374
"01M19" -0.0204841372417978 -0.0188912572075282 0.0822244821978961 14.0089284237773 5.99105856643457e-05 0.00439233312367374
"05K18" -0.00481138344265057 -0.00730780625813852 0.0523695001443481 14.0083432548069 5.99281575505923e-05 0.00439233312367374
"94B06" 0.0162551623151239 0.0198450926165047 0.0155353179079028 14.0062005612909 5.99925470622151e-05 0.00439233312367374
"47D01" 0.0536926323858441 0.0458459363588071 0.0174219166751647 13.9995591405332 6.01925978500174e-05 0.00439587906666387
"87A12" -0.00643647260074677 -0.00409206129698619 0.0306013825803027 13.9822733084893 6.07166337260996e-05 0.00441847370522761
"03I23" -0.00872213530540964 -0.0072900021295084 0.0690103262637964 13.9790606884458 6.08145646074103e-05 0.00441847370522761
"08G16" -0.00752617800653572 -0.00588974444740667 0.05636404758402 13.9742464922333 6.09616334701208e-05 0.00441847370522761
"04O18" -0.00491944580018705 -0.00567803882851937 0.067903835781811 13.964810896332 6.12509875818125e-05 0.00441847370522761
"47A10" 0.0307759072992673 0.023499893717292 0.0653133840996883 13.9643885050337 6.12639750802435e-05 0.00441847370522761
"54E10" 0.0195977343112627 0.0221359997364794 0.0288454792600408 13.9509199337482 6.16796510430201e-05 0.00443741469650194
"79H04" 0.0119896148557119 0.0144327635333124 0.014825456797935 13.9417350175878 6.1964853843187e-05 0.00444234867468335
"18D02" -0.0191444707878778 -0.0119953790155128 0.0809304477977625 13.9359134804394 6.21463507399303e-05 0.00444234867468335
"64N06" 0.00623187345272729 0.00838869468802359 0.0152556806600876 13.9192032354552 6.26704928100486e-05 0.00444234867468335
"18D14" -0.0200399507708369 -0.0144327518602662 0.0207550550915474 13.9166836935985 6.27499319414029e-05 0.00444234867468335
"01C14" -0.0147544349807512 -0.0121692892586243 0.0451613484228931 13.9149449999009 6.28048144459801e-05 0.00444234867468335
"18E22" -0.0629476397131314 -0.0313506853709091 0.0393041798229531 13.8971890764344 6.33682393145486e-05 0.00444234867468335
"60A09" -0.00517739321214114 -0.00426520133320887 0.028558157377495 13.8965772711419 6.33877491358891e-05 0.00444234867468335
"39G23" -0.00380490450821148 -0.00414836362064357 0.219083455688328 13.8932737934828 6.34932047456025e-05 0.00444234867468335
"01D16" -0.0159155750061002 -0.0125561462197299 0.0480824764208067 13.8929322515554 6.35041183666359e-05 0.00444234867468335
"71I17" 0.00952886174612796 0.0118964410567363 0.0193339175437556 13.89171666733 6.35429774143002e-05 0.00444234867468335
"69E05" 0.00741433138408416 0.00914802758319213 0.0207483225948715 13.8875527075197 6.36762814735222e-05 0.00444234867468335
"18P21" -0.0683501827624159 -0.0378824026620455 0.0159301176555823 13.8868991808118 6.3697230508129e-05 0.00444234867468335
"10B23" -0.00740245067531987 -0.00669542616006061 0.0483516508555774 13.8855621860481 6.37401113602689e-05 0.00444234867468335
"80B08" -0.0206105495624915 -0.0180555527117402 0.0168608422842295 13.8801492118513 6.39140355772152e-05 0.00444378808990456
"06B19" -0.00852423556734009 -0.00828302028208081 0.0461573507788419 13.8689630817266 6.42750696838727e-05 0.00445819879269024
"05I22" -0.00552593347121213 -0.00581798221076766 0.3419570674203 13.8551679127845 6.47233215537309e-05 0.00447676586526829
"21H13" -0.0035931303880167 -0.00287496758769217 0.0217904694066956 13.8512397263253 6.48515732560508e-05 0.00447676586526829
"01L20" -0.0173796144693206 -0.0146675870724529 0.041180071967774 13.8319564260045 6.54851153665576e-05 0.00450292206279282
"82N13" -0.00668000531323231 -0.00514032183003785 0.0204377084259332 13.8302620252709 6.55410999378667e-05 0.00450292206279282
"08I18" -0.00754278969382557 -0.00729579713877442 0.0680276912717295 13.8255360098866 6.56975229383687e-05 0.00450299830390573
"59B11" 0.0247886533139258 0.0215764152894757 0.0466211106380342 13.8143074911013 6.60707734861901e-05 0.00451790079171017
"20O17" -0.0105789536883165 -0.00734204107490908 0.0289205959938684 13.8090270093271 6.62470881831057e-05 0.00451929841810067
"83B02" 1.36512244027479 2.47449736852382 0.0239916203497511 13.7946887404037 6.672838827134e-05 0.00454144638767831
"32M12" -0.00503485235191826 -0.003854601246475 0.0238110150609205 13.7858314366661 6.70275763308546e-05 0.00454667577288018
"91I08" 0.00477347219069379 0.00827823196090779 0.0063021234866947 13.7793297739662 6.72481082292034e-05 0.00454667577288018
"01M18" -0.0310937498695759 -0.0252964269180597 0.0509986220360641 13.7785183987249 6.72756840121959e-05 0.00454667577288018
"32M14" -0.022294840465909 -0.0169975178502423 0.0287193724817265 13.7613709237178 6.78613078732773e-05 0.00457558813760449
"59O01" 0.0570706712391662 0.0194365975080798 0.0156205013700867 13.7530550060452 6.81472785782173e-05 0.00458420892765256
"63M08" -0.033506243921212 -0.0290515431502124 0.0220278978490598 13.741437704399 6.85489415146455e-05 0.00459418390277101
"68A24" 0.00358635024001683 0.00562760114999833 0.0163644561767326 13.734418574819 6.87928529942655e-05 0.00459418390277101
"18D18" -0.0168818004342761 -0.0115144263207789 0.0388165814495505 13.723358738285 6.91790653654744e-05 0.00459418390277101
"16F24" -0.00666443189318423 -0.00481240422057445 0.053761451982703 13.721976434308 6.92274988054339e-05 0.00459418390277101
"25B16" 0.00487233236452634 0.00451884704967243 0.0399983521174169 13.7166964086925 6.9412835967556e-05 0.00459418390277101
"66K13" -0.0217935362488213 -0.0216179859989324 0.0277455237551894 13.7146577206422 6.94845392606463e-05 0.00459418390277101
"05N23" -0.00468024438304433 -0.00547540689449495 0.0612808954889575 13.7111885006343 6.96067386383026e-05 0.00459418390277101
"03E11" 0.00600361122405123 0.00101944839156313 0.0508735592513962 13.7091421613337 6.96789265536539e-05 0.00459418390277101
"87K20" -0.00461416325956044 -0.00381149248529292 0.0820331171932736 13.7079310397455 6.97216885875641e-05 0.00459418390277101
"18K05" -0.0359270494696631 -0.0241597894337119 0.0199623281101524 13.6953738245793 7.016671640315e-05 0.00461038001782264
"53H05" 0.197189984438182 0.0893096815195151 0.0311053528056215 13.6920361123381 7.02855160858693e-05 0.00461038001782264
"59G12" 0.00426592907997595 0.00134065575369816 0.0238727425223283 13.6842437156497 7.05637114290852e-05 0.0046181798768927
"22C12" 0.0037445272930244 0.0330903611509132 0.0275042925599055 13.6666979915728 7.11944357890596e-05 0.00464096792705338
"18B19" -0.0196544010750995 -0.0126262595196666 0.0353411171575845 13.6650326931361 7.12546120352243e-05 0.00464096792705338
"03L24" -0.00991962106062851 -0.00864815893550504 0.0393482106015333 13.6612330258881 7.13921186309043e-05 0.00464096792705338
"45N18" -0.0108633296606454 -0.0095577564250178 0.040663874785528 13.654734551969 7.16279517979943e-05 0.0046458818936896
"56F01" 0.0523755716547 0.0365356171884035 0.0270567179447944 13.6379163716236 7.22421754439635e-05 0.00466967323768261
"01I20" -0.0187031143946609 -0.0155939877671224 0.0410369081481268 13.6290339014556 7.25688501849851e-05 0.00466967323768261
"31P05" -0.00687983134366163 -0.00232193478188382 0.0144175487331233 13.6281956361183 7.2599761061237e-05 0.00466967323768261
"93C16" 0.00784342827940144 0.0147392683738047 0.0130489724111012 13.6271319778794 7.26390035593026e-05 0.00466967323768261
"20F17" 0.0116024366407744 0.0135281194308115 0.0351128708333499 13.5883610630818 7.40850348979813e-05 0.004752096054861
"92F23" 0.0130385007925983 0.0161416670697936 0.00414936683242354 13.5717552207451 7.47137831945923e-05 0.00475784457904293
"62I04" -0.0282371887470032 -0.0209765374292255 0.015129270862416 13.5695388740924 7.47981322599497e-05 0.00475784457904293
